listing_id,raw_title,raw_date,raw_venue,source,wrong_day_noise
L006182,DEN vs LAL,3/20/2028,Empower Field at Mile High,partner_feed_a,False
L006183,DEN vs LAL,,Empower Field at Mile High,partner_feed_a,False
L006184,  HOU  vs IND ,4/26/2027,Gainbridge Fieldhouse,scraped_feed_b,False
L006185,IND vs HOU,2027-04-26,Gainbridge Fieldhouse,partner_feed_a,False
L006186,Dallas Mavericks vs Minnesota Timberwolves,2028-09-09,Target Center,official_feed,False
L006187,  Dallas  Maverikcs at Minnesota Tiberwolves ,September 9,Target Center,scraped_feed_c,False
L006188,Golden State Warriors vs Cleveland Cavaliers,2027-06-23,Chase Center,partner_feed_a,False
L006189,GSW vs CEL,"June 23, 2027",Chase Center,scraped_feed_b,False
L006190,indiana paecrs v. detroit pistons,9/22/28,Little Caesars Arena,scraped_feed_b,False
L006191,Detroit Pistons vs Indiana Pacers,9/22/28,Little Caesars Arena,official_feed,False
L006192,DET vs LAR,"July 2, 2027",SoFi Stadium,scraped_feed_c,False
L006193,Detroit Pistons v. Lis Angeles Rams,"July 2, 2027",SoFi Stadium Los Angeles,scraped_feed_c,False
L006194,  SAS  at OKC ,,Paycom Center,scraped_feed_b,False
L006195,Oklahoma City Thunder vs San Antonio Spurs,December 28,Paycom Center,official_feed,False
L006196,MEM&nbsp;VS DET,2027-12-11,Little Caesars Arena Detroit,scraped_feed_b,False
L006197,Memphis Grizzlies vs Detroit Pistons,December 11,Little Caesars Arena,official_feed,False
L006198,  SEA  vs MI ,8/5/28,Kaseya Center,scraped_feed_c,False
L006199,Seatrle Seagawks vs Miami Heat,"August 4, 2028",Kaseya Center,scraped_feed_b,True
L006200,POR vs ORL,"November 14, 2028",Rose Garden,partner_feed_a,False
L006201,orlando magic v. portland trail blazers,"November 14, 2028",,scraped_feed_c,False
L006202,PHILADELPHIA&nbsp;76ERS VS BROOKLYN NETS,"November 26, 2027",,scraped_feed_c,False
L006203,Brooklyn Nets vs Philadelphia 76ers,,Xfinity Mobile Arena,scraped_feed_b,False
L006204,ARIZONA CARFINALS VS GOLDEN STATE WARRIORS,9/24/28,University of Phoenix Stadium,scraped_feed_b,False
L006205,GSW @ ARI,2028-09-24,UPS,scraped_feed_b,False
L006206,ne v. det,8/16/2028,Little Caesars Arena,scraped_feed_c,False
L006207,Detroit Pistons vs New England Patriots,8/16/28,Little Caesars Arena,scraped_feed_b,False
L006208,mai&nbsp;ay chi,12/3/27,United Center,scraped_feed_c,False
L006209,Chicago Bulls v. Miami Heat,12/3/27,,scraped_feed_c,False
L006210,CHI v. PHI,2/26/2028,Soldier Field,scraped_feed_b,False
L006211,Chicago Bears vs Philadelphia 76ers,February 26,Soldier Field,official_feed,False
L006212,ilC vs BOS,"July 27, 2027",,scraped_feed_c,False
L006213,boston celitcs vs oklahoma city rhunder,7/27/27,TD Garden Boston,scraped_feed_c,False
L006214,LAL at MIL,2028-06-27,Fiserv Forum,partner_feed_a,False
L006215,LAL VS MIL,6/27/28,Bradley Center,scraped_feed_b,False
L006216,phx v sos,10/28/27,Mortgage Matchup Center,scraped_feed_b,False
L006217,BOSTON&nbsp;CELTICS VS PHOENIX SUNS,October 28,Mortgage Matchup Center,scraped_feed_b,False
L006218,Washington Commanders at Miami Heat,11/25/2028,Kaseya Center,official_feed,False
L006219,was at mia,November 25,Kaseya Center,partner_feed_a,False
L006220,Washington Wizards vs Orlando Magic,2027-11-26,,official_feed,False
L006221,Orlando Magic vs Washington Wizards,"November 26, 2027",Kia Center,official_feed,False
L006222,Toronto Raptors vs Oklahoma City Thunder,2027-03-15,Scotiabank Arena,official_feed,False
L006223,Oklahoma City Thunder at Toronto Raptors,3/15/2027,Scotiabank Arena,official_feed,False
L006224,Melbourne United v. LA Clipoers,,Intuit Dome,scraped_feed_b,False
L006225,LA Clippers vs Melbourne United,2028-04-23,Intuit Dome Los Angeles,scraped_feed_b,False
L006226,  PHX  at CkE ,3/28/28,Quicken Loans Arena,scraped_feed_c,False
L006227,Phoenix Suns vs Cleveland Cavaliers,3/28/2028,Rocket Arena,official_feed,False
L006228,LA Clipers v. Indiana Pacers,5/3/2028,Gainbridge Fieldhouse,scraped_feed_c,False
L006229,IND vs LA Clippers,5/3/2028,Gainbridge Fieldhouse,partner_feed_a,False
L006230,Los Angeles Lakers @ Cleveland Cavaliers,1/13/2027,Quicken Loans Arena,scraped_feed_b,False
L006231,Cleveland Cavaliers vs Los Angeles Lakers,"January 13, 2027",Rocket Arena,official_feed,False
L006232,Indiana Pacers vs Washington Wizards,"July 21, 2027",Capital One Arena,official_feed,False
L006233,oND at WAS,,Capital One Arena,scraped_feed_c,False
L006234,Atlanta Falcons at Dallas Mavericks,1/7/2027,American Airlines Center,partner_feed_a,False
L006235,Atlants Falcons vs Dallas Mavericks,January 7,American Airlines Center,scraped_feed_c,False
L006236,Utah Jazz vs Brooklyn Nets,2027-10-08,Barclays Center,partner_feed_a,False
L006237,BrooklynNets vs Utah Jazz,,BC,scraped_feed_c,False
L006238,New York Knicks at Atlanta Hawks,2028-01-01,State Farm Arena,official_feed,False
L006239,New York Knicks vs Atlanta Hawks,January 1,State Farm Arena,official_feed,False
L006240,Portland Trail Bkazers v. New York Jets,"July 23, 2027",MetLife,scraped_feed_c,False
L006241,NYJ VS POR,July 23,MetLife Stadium,scraped_feed_c,False
L006242,  in  vs cl ,2027-04-13,Rocket Arena,scraped_feed_b,False
L006243,  minnesota  timberwolves at cleveland cavaliers ,2027-04-13,Rocket Arena,scraped_feed_c,False
L006244,IbD vsN O,2027-02-11,Gainbridge Fieldhouse,scraped_feed_c,False
L006245,NO vsI Ns,February 11,Gainbridge Fieldhouse,scraped_feed_b,False
L006246,Memphis Grizzlies vs Dallas Mavericks,July 24,FedExForum,scraped_feed_b,True
L006247,DAL VS MEM,7/25/27,FedExForum,partner_feed_a,False
L006248,  BUd  vs NE ,2027-11-22,Highmark Stadium (Old),scraped_feed_b,False
L006249,BUF c sNE,November 22,HS,scraped_feed_b,False
L006250,Golden State Warriors vs Portland Trail Blazers,10/21/27,MC,scraped_feed_b,False
L006251,Portland Trail Blazers vs Golden State Warriors,"October 21, 2027",Moda Center,partner_feed_a,False
L006252,Atlanta Hawks at Miami Heat,12/7/2028,Kaseya Center,official_feed,False
L006253,Atlanta Hawks at Miami Heat,12/7/2028,Kaseya Center,official_feed,False
L006254,NO at CHI,July 20,United Center Chicago,partner_feed_a,False
L006255,  NO  at vHo ,2027-07-20,UCC,scraped_feed_b,False
L006256,Boston Celtics vs New England Patriots,2/4/2027,Gillette Stadium,partner_feed_a,False
L006257,BOS at NE,2/4/27,Gillette Stadium,partner_feed_a,False
L006258,PHI v. CLE,2027-10-24,Xfinity Mobile Arena,scraped_feed_b,False
L006259,Philadelphia 76ers vs Cleveland Browns,2027-10-24,Xfinity Mobile Arena,partner_feed_a,False
L006260,Dallas Mavericks vs Toronto Raptors,2028-06-26,American Airlines Center,official_feed,False
L006261,TiR vs DsL,,American Airlines Center,scraped_feed_b,False
L006262,Denver Nuggets vs Philadelphia 76ers,2028-11-03,Xfinity Mobile Arena,scraped_feed_b,False
L006263,PHI vs DEN,,Xfinity Mobile Arena,scraped_feed_c,False
L006264,  Cleveland  Cavaliers @ Minnesota Timberwolves ,12/1/28,Target Center Minneapolis,scraped_feed_c,False
L006265,  Minnesota  Timberwolves vs Cleveland Cavaliers ,"December 1, 2028",Target Center,scraped_feed_b,False
L006266,New Orleans Pelicans vs Denver Nuggets,,Ball Arena Denver,scraped_feed_b,False
L006267,Denver Nuggets vs New Orleans Pelicans,9/20/2027,Ball Arena,official_feed,False
L006268,Denver Nuggets vs Philadelphia 76ers,May 21,,scraped_feed_b,False
L006269,Philadelphia 76ers vs Denver Nuggets,May 21,Xfinity Mobile Arena,partner_feed_a,False
L006270,LA Clippers vs Chicago Bears,August 13,Intuit Dome,scraped_feed_c,False
L006271,LA Clippers vs Chicago Bears,August 13,Intuit Dome,official_feed,False
L006272,Oklahoma City Thunder vs Houston Rockets,11/20/2028,Paycom Center,official_feed,False
L006273,HOU vsOKC,11/20/2028,Paycom Center,scraped_feed_c,False
L006274,  CLE  vs ORL ,"June 11, 2027",Rocket Arena,scraped_feed_b,False
L006275,Orlando Magic at Cleveland Cavaliers,2027-06-11,Rocket Arena,partner_feed_a,False
L006276,Sacramento Kings vs Cleveland Cavaliers,June 18,Rocket Arena,official_feed,False
L006277,CLE&nbsp;vs SAC,June 18,Rocket Arena,scraped_feed_c,False
L006278,MEM vs NYK,February 1,Madison Square Garden Arena,partner_feed_a,False
L006279,Memphis Grizzlies at New York Knicks,2/1/28,Madison Square Garden,official_feed,False
L006280,Memphis Grizzlies vs San Antonio Spurs,"May 7, 2027",Frost Bank Center,partner_feed_a,False
L006281,San Antonio Spurs vs Memphis Grizzlies,"May 7, 2027",FBC,scraped_feed_b,False
L006282,Portland Trail Blazers vs Utah Jazz,September 10,Delta Center,scraped_feed_b,False
L006283,Portland Trail Blazers @ Utah Jazz,9/10/28,Vivint Smart Home Arena,scraped_feed_c,False
L006284,Jacksonville Jaguars at Milwaukee Bucks,7/23/2028,Fiserv Forum,official_feed,False
L006285,MIL v. JAX,7/23/28,Fiserv Forum,scraped_feed_b,False
L006286,Washington Wizards at Miami Heat,2027-05-03,Kaseya Center,scraped_feed_b,False
L006287,WAS vs MIA,"May 3, 2027",Kaseya Center,scraped_feed_c,False
L006288,mem vs den,3/18/27,Ball Arena,scraped_feed_b,False
L006289,Memphis Grizzlies @ Denver Nuggets,"March 18, 2027",Ball Arena Denver,scraped_feed_b,False
L006290,  philadelphia  76ers vs atlanta hawks ,"May 23, 2027",Xfinity Mobile Arena,scraped_feed_c,False
L006291,atlanta hawks vs philadelphia 76ers,"May 23, 2027",,partner_feed_a,False
L006292,Team Stars vs Pittsburgh Steelers,1/8/27,Intuit Dome,official_feed,False
L006293,Pittsburgh Steelers at Team Stars,2027-01-08,Intuit Dome,partner_feed_a,False
L006294,Sacramento Kings at Chicago Bulls,August 20,United Center,official_feed,False
L006295,&nbsp; Sacramento  Kings at Chicago Bulls ,"August 20, 2027",,scraped_feed_c,False
L006296,Los Angeles Lakers vs Minnesota Timberwolves,11/24/2028,Target Center,official_feed,False
L006297,Los Angeles Lakers vs Minnesota Timberwolves,"November 24, 2028",Target Center,official_feed,False
L006298,Phoenix Suns vs San Francisco 49ers,February 1,Mortgage Matchup Center,official_feed,False
L006299,San Francisco 49ers vs Phoenix Suns,2/1/27,MMC,scraped_feed_c,False
L006300,EMM at RAI,March 16,State Farm Stadium,scraped_feed_b,False
L006301,Memphis Grizzlies at Arizona Cardinals,"March 16, 2027",State Farm Stadium,official_feed,False
L006302,PHOENIX SUNS AT PHILADELPHIA 76ERS,2028-03-12,Xfinity Mobile Arena,partner_feed_a,False
L006303,phoenix suns vs philadelphia 76ers,"March 12, 2028",Xfinity Mobile Arena,partner_feed_a,False
L006304,ARI ta IND,12/4/28,GF,scraped_feed_c,False
L006305,Arizona Cardinals at Indiana Pacers,12/4/28,Gainbridge Fieldhouse,official_feed,False
L006306,Houston Rockets vs Detroit Lions,2028-07-09,Ford Field,partner_feed_a,False
L006307,  Houston  Rockets at Detroit Lions ,2028-07-09,Ford Field,scraped_feed_b,False
L006308,Dallas Mavericks vs Cleveland Cavaliers,12/19/2028,American Airlines Center,official_feed,False
L006309,CLE v. DA,2028-12-19,American Airlines Center,scraped_feed_c,False
L006310,New Orleans Pelicans at New York Knicks,,Madison Square Garden,partner_feed_a,False
L006311,New York Knicks vs New Orleans Pelicans,August 17,Madison Square Garden,partner_feed_a,False
L006312,CLE at ATL,10/6/2028,State Farm Arena,scraped_feed_b,False
L006313,Atlanta Hawks vs Cleveland Cavaliers,10/6/2028,State Farm Arena,scraped_feed_c,False
L006314,MIN VS CLE,February 19,Target Center,scraped_feed_b,False
L006315,Cleveland Cavaliers at Minnesota Timberwolves,2/19/28,Target Center,official_feed,False
L006316,DEN AT SAS,"April 22, 2027",AT&T Center,scraped_feed_b,True
L006317,DEN AT SAS,4/24/27,Frost Bank Center,partner_feed_a,False
L006318,Orlando Magic at LA Clippers,January 8,Intuit Dome,official_feed,False
L006319,LA Clippers vs Orlando Magic,1/8/27,Intuit Dome,official_feed,False
L006320,DAL vs BKN,7/5/2028,American Airlines Center,partner_feed_a,False
L006321,Brooklyn Nrts v sDallas Mavericks,July 5,AAC,scraped_feed_c,False
L006322,Portland Trail Blazers vs Golden State Warriors,"April 11, 2028",MCP,scraped_feed_c,False
L006323,Portland Trail Blazers vs Golden State Warriors,2028-04-11,Moda Center,official_feed,False
L006324,minnesota timberwolves vs dallas mavericks,"May 27, 2028",Target Center Minneapolis,partner_feed_a,False
L006325,MIN vs DAL,May 27,Target Center,scraped_feed_c,False
L006326,Toronto Raptors vsCharlotte Horners,2/17/2028,,scraped_feed_b,False
L006327,cha vs tor,"February 17, 2028",Time Warner Cable Arena,partner_feed_a,False
L006328,New York Knicks @ Cleveland Cavaliers,4/26/2027,Rocket Arena Cleveland,scraped_feed_b,False
L006329,CLE vs NYK,4/26/2027,Rocket Arena,scraped_feed_b,False
L006330,  iath  Jazz vs Washington Wizards ,2/15/2028,Delta Center,scraped_feed_b,False
L006331,was at uta,"February 15, 2028",Delta Center,partner_feed_a,False
L006332,JAX at MIL,6/3/28,,partner_feed_a,False
L006333,JAX vs MIL,"June 3, 2028",,partner_feed_a,False
L006334,Orlando Magic vs San Antonio Spurs,June 7,Kia Center,official_feed,False
L006335,orl vs sas,"June 7, 2027",Kia Center,partner_feed_a,False
L006336,MIL AT SAC,"December 20, 2028",,scraped_feed_b,False
L006337,SACRAMENTO KINGS VS MILWAUKEE BUCKS,12/20/2028,Golden 1 Center,partner_feed_a,False
L006338,SAS VS NOP,October 16,Smoothie King Center,partner_feed_a,False
L006339,San Antonio Spurs v. New Orleans Pelicans,2028-10-16,Smoothie King Center,scraped_feed_c,False
L006340,  LAR  at PHI ,,Lincoln Financial Field,scraped_feed_b,True
L006341,Los Angeles Rams vs Philadelphia Eagles,12/18/27,Lincoln Financial Field,official_feed,False
L006342,Pittsburgh Steelers vs Kansas City Chiefs,3/1/27,Acrisure Stadium,official_feed,False
L006343,Kansas City Chiefs at Pittsburgh Steelers,"March 1, 2027",Acrisure Stadium,scraped_feed_b,False
L006344,Detroit Pistons vs Toronto Raptors,9/12/2027,Scotiabank Arena,partner_feed_a,False
L006345,  DET  v. TR ,September 12,,scraped_feed_b,False
L006346,  Dallas  Mavericks vs ChucagoB ears ,"June 2, 2027",AAC,scraped_feed_c,True
L006347,CHI vs DAL,6/1/27,AAC,partner_feed_a,False
L006348,DET at TEN,2028-12-24,,partner_feed_a,False
L006349,Tennessee Titans vs Detroit Pistons,"December 24, 2028",Nissan Stadium,official_feed,False
L006350,Brooklyn Nets at Boston Celtics,2027-09-08,,partner_feed_a,False
L006351,oBston Celtics vs Brooklyn Nets,9/8/27,TD Garden,scraped_feed_c,False
L006352,UTA VS SAC,3/23/27,Golden 1 Center,partner_feed_a,False
L006353,  UA  vs SAx ,2027-03-23,,scraped_feed_b,False
L006354,Indiana Pacers vs Golden State Warriors,April 28,Gainbridge Fieldhouse,official_feed,False
L006355,Indiana Pacers v. Golden Satte Warriors,4/28/27,Gainbridge Fieldhouse,scraped_feed_b,False
L006356,MIA vs NYK,2028-08-24,,partner_feed_a,False
L006357,NEW YORK KNICKS AT MIAMI HEAT,8/24/28,Kaseya Center,partner_feed_a,False
L006358,Utah Jazz vs LA Clippers,September 5,Intuit Dome,official_feed,False
L006359,UTA at LA Clippers,"September 5, 2027",Intuit Dome Los Angeles,partner_feed_a,False
L006360,Oklahoma City Thunder vs Chicago Bulls,10/19/27,Paycom Center,official_feed,False
L006361,Chicago Bulls vs Oklahoma City Thunder,2027-10-19,Paycom Center,official_feed,False
L006362,MEM at OKC,"April 10, 2027",Paycom Center,partner_feed_a,False
L006363,mem at okc,"April 10, 2027",Paycom Center,scraped_feed_c,False
L006364,Chicago Bulls vs New Orleans Pelicans,12/27/28,United Center,official_feed,False
L006365,New Orleans Pelicans at Chicago Bulls,12/27/28,United Center,official_feed,False
L006366,Toronto Raptors at San Francisco 49ers,August 9,Levi's Stadium,partner_feed_a,False
L006367,Toronto Raptors vs San Francisco 49ers,"August 9, 2028",Levi's Stadium,official_feed,False
L006368,MINNESOTA TIMBWRWOLVES VS DENVER NUGGETS,March 25,Ball Arena,scraped_feed_b,False
L006369,Minnesota Timberwolves at Denver Nuggets,March 25,Ball Arena,official_feed,False
L006370,New York Knicks at Los Angeles Rams,3/4/2027,SoFi Stadium Los Angeles,scraped_feed_b,False
L006371,New York Knicks vs Los Angeles Rams,3/4/27,SoFi Stadium,official_feed,False
L006372,emphis Grizzlied vs Miami Heat,June 14,,scraped_feed_b,False
L006373,  MIA  V MEM ,6/14/2028,Kaseya Center,scraped_feed_c,False
L006374,Los Angeles Lakers at Utah Jazz,4/15/28,Delta Center,official_feed,False
L006375,Utah Jazz vs Los Angeles Lakers,2028-04-15,,scraped_feed_c,False
L006376,Orlando Magic at Washington Wizards,"February 3, 2028",MCI Center,partner_feed_a,False
L006377,Orlando Magic vs Washington Wizards,2/3/2028,Capital One Arena,official_feed,False
L006378,NYG at RO,12/23/28,Scotiabank Arena,scraped_feed_b,False
L006379,New York Giants vs Toronto Raptors,12/23/2028,,partner_feed_a,False
L006380,San Antonio Spurs vs Milwaukee Bucks,2027-06-05,Fiserv Forum,partner_feed_a,False
L006381,San Antonio Spurs vs Milwaukee Bucks,"June 5, 2027",Fiserv Forum,official_feed,False
L006382,PHI VS DAL,2027-06-13,American Airlines Center,partner_feed_a,False
L006383,Dallas Mavericks vs Philadelphia Eagles,2027-06-13,,partner_feed_a,False
L006384,Oklahoma City Thunder vs Portland Trail Blazers,5/27/28,Moda Center,partner_feed_a,False
L006385,OKC&nbsp;AT POR,5/27/2028,Moda Center,scraped_feed_c,False
L006386,BROOKYLN NETSVS INDIANA PACERS,8/18/2028,Gainbridge Fieldhouse,scraped_feed_c,False
L006387,  bkn  @ ind ,8/18/28,Gainbridge Fieldhouse,scraped_feed_c,False
L006388,Atlanta Hawks at Los Angeles Rams,2/15/27,SoFi Stadium,official_feed,False
L006389,ATL at LAR,2/15/2027,SoFi Stadium,partner_feed_a,False
L006390,SAS vs ARI,2027-02-01,Frost Bank Center,partner_feed_a,False
L006391,SAN ANTONIO SPURS VS ARIZONA CARDINALS,February 2,Frost Bank Center,scraped_feed_c,True
L006392,Washington Commanders v. Milwaukee Bucks,March 9,Fiserv Forum,scraped_feed_b,True
L006393,Washington Commanders at Milwaukee Bucks,3/7/2027,Fiserv Forum,official_feed,False
L006394,PORTLAND TRAIL BLAZERS VS INDIANA PACERS,October 19,,partner_feed_a,False
L006395,Portland Trail Bazers @ Indoana Pacers,"October 19, 2027",Gainbridge Fieldhouse,scraped_feed_c,False
L006396,IND s ORL,2027-01-03,Kia Center Orlando,scraped_feed_b,False
L006397,ORL vs IND,January 3,Kia Center Orlando,partner_feed_a,False
L006398,new yor kknicks vs orlando magic,,MSG,scraped_feed_c,False
L006399,NYK vs ORL,"March 3, 2028",Madison Square Garden,partner_feed_a,False
L006400,Milwaukee Bucks at Atlanta Falcons,2027-01-15,Mercedes-Benz Stadium,official_feed,False
L006401,Milwaukee Bucks vs Atlanta Falcons,2027-01-15,Mercedes-Benz Stadium,scraped_feed_c,False
L006402,Philadelphia 76ers at Denver Nuggets,12/13/28,Ball Arena,official_feed,False
L006403,PHI at DEN,12/13/28,Pepsi Center,partner_feed_a,False
L006404,Charkotte Hornets vs ouston Rockets,"November 14, 2028",SC,scraped_feed_b,False
L006405,HOU at CHA,November 14,Spectrum Center,partner_feed_a,False
